Sigla Aerea;NumeroAssentos;Origem;Destino;Partida Prevista;Situacao Chegada
TAM;224;SBGR;SPJC;18/02/2025 07:35;Antecipado
TAM;220;SPJC;SBKP;;
TAM;220;SBKP;SBGR;;
TAM;224;SPJC;SBGR;18/02/2025 15:05;
TAM;180;SBGL;SCEL;18/02/2025 12:50;Pontual
TAM;180;SCEL;SBGL;18/02/2025 18:25;Atraso 30-60
TAM;224;SBBR;SCEL;18/02/2025 08:50;Antecipado
TAM;224;SCEL;SBBR;18/02/2025 14:40;Pontual
TAM;304;SBGR;MMMX;18/02/2025 23:40;Pontual
TAM;304;MMMX;SBGR;18/02/2025 11:00;Atraso 60-120
TAM;304;SBGR;LEBL;18/02/2025 18:00;Pontual
TAM;218;SBFL;SBGR;;
TAM;224;SUMU;SBGR;18/02/2025 18:50;
TAM;218;SUMU;SBFL;;
TAM;218;SCEL;SUMU;;
TAM;224;SBGR;SUMU;18/02/2025 07:05;Pontual
TAM;218;SUMU;SCEL;;
TAM;180;SUMU;SBGR;18/02/2025 04:50;Antecipado
TAM;304;SBGR;LIRF;18/02/2025 18:00;Atraso 30-60
TAM;224;SBGR;SCEL;18/02/2025 12:25;Antecipado
TAM;216;SCEL;SBCT;;
TAM;216;SBCT;SBGR;;
TAM;224;SCEL;SBGR;18/02/2025 17:45;
TAM;304;SBGR;KMCO;18/02/2025 12:50;Atraso 120-240
TAM;304;KMCO;SBGR;18/02/2025 00:20;Antecipado
TAM;180;SCEL;SBGR;18/02/2025 06:10;Antecipado
TAM;180;SBGL;SCEL;18/02/2025 11:40;Antecipado
TAM;180;SCEL;SBGL;18/02/2025 17:15;
TAM;224;SBGR;SAEZ;18/02/2025 21:45;Atraso 60-120
TAM;224;SAEZ;SBGR;18/02/2025 07:20;Pontual
TAM;180;SBGR;SABE;18/02/2025 18:35;
TAM;180;SABE;SBGR;18/02/2025 10:35;Pontual
TAM;180;SBGR;SABE;18/02/2025 08:55;Antecipado
TAM;180;SABE;SBGR;18/02/2025 22:55;
TAM;180;SBGR;SABE;18/02/2025 11:00;Antecipado
TAM;180;SABE;SBGR;18/02/2025 14:55;Antecipado
TAM;363;SBGR;LPPT;18/02/2025 17:35;Pontual
TAM;410;LPPT;SBGL;;
TAM;363;LPPT;SBGR;18/02/2025 05:50;
TAM;410;SBGL;SBGR;;
TAM;304;SBGR;LPPT;18/02/2025 22:40;Pontual
TAM;304;SBGR;KJFK;18/02/2025 22:45;Atraso 30-60
TAM;304;KJFK;SBGR;18/02/2025 19:30;Antecipado
TAM;304;SBFZ;KMIA;18/02/2025 18:55;Pontual
TAM;304;KMIA;SBFZ;18/02/2025 04:35;Pontual
TAM;304;SBGR;KMIA;18/02/2025 23:10;Antecipado
TAM;363;KMIA;SBGR;18/02/2025 21:30;Atraso 30-60
TAM;363;SBGR;KMIA;18/02/2025 10:50;Antecipado
TAM;224;SCEL;SBGR;18/02/2025 01:40;Antecipado
TAM;224;SBGR;SCEL;18/02/2025 08:35;Antecipado
TAM;224;SCEL;SBGR;18/02/2025 14:45;Antecipado
TAM;224;SBGR;SCEL;18/02/2025 21:05;Atraso 30-60
TAM;0;SBKP;SBGR;;
TAM;0;SBFZ;SBGR;;
TAM;304;LPPT;SBGR;18/02/2025 10:50;Atraso 30-60
TAM;180;SBSP;SBBR;19/02/2025 06:00;Pontual
TAM;180;SBBR;SBSP;19/02/2025 10:25;Antecipado
TAM;180;SBSP;SBBR;19/02/2025 08:15;Antecipado
TAM;180;SBBR;SBSP;19/02/2025 06:10;Pontual
TAM;180;SBSP;SBBR;19/02/2025 09:45;Antecipado
TAM;180;SBSP;SBBR;19/02/2025 10:40;Antecipado
TAM;180;SBBR;SBSP;19/02/2025 17:35;Antecipado
TAM;144;SBBR;SBSP;19/02/2025 12:25;Antecipado
TAM;180;SBSP;SBBR;19/02/2025 19:00;Antecipado
TAM;180;SBBR;SBSP;19/02/2025 16:25;Antecipado
TAM;180;SBBR;SBSP;19/02/2025 12:45;Antecipado
TAM;180;SBSP;SBBR;19/02/2025 19:50;Antecipado
TAM;144;SBBR;SBSP;19/02/2025 18:20;Antecipado
TAM;144;SBBR;SBSP;19/02/2025 19:20;Antecipado
TAM;180;SBSP;SBBR;19/02/2025 21:20;Antecipado
TAM;180;SBSP;SBCY;19/02/2025 15:45;Pontual
TAM;180;SBCY;SBSP;19/02/2025 18:50;Antecipado
TAM;144;SBSP;SBFL;19/02/2025 10:40;Antecipado
TAM;144;SBFL;SBSP;19/02/2025 12:35;Antecipado
TAM;180;SBSP;SBCF;19/02/2025 07:30;Antecipado
TAM;180;SBCF;SBSP;19/02/2025 07:25;Antecipado
TAM;180;SBSP;SBCF;19/02/2025 11:25;Antecipado
TAM;180;SBCF;SBSP;19/02/2025 09:25;Antecipado
TAM;180;SBCF;SBSP;19/02/2025 15:35;Pontual
TAM;180;SBSP;SBCF;19/02/2025 18:50;Pontual
TAM;180;SBCF;SBSP;19/02/2025 13:35;Antecipado
TAM;180;SBSP;SBCF;19/02/2025 22:05;Antecipado
TAM;180;SBCF;SBSP;19/02/2025 20:05;Antecipado
TAM;180;SBSP;SBCF;19/02/2025 17:45;Antecipado
TAM;180;SBCF;SBSP;19/02/2025 06:15;Antecipado
TAM;180;SBSP;SBCF;19/02/2025 20:25;Antecipado
TAM;180;SBCF;SBSP;19/02/2025 20:55;Antecipado
TAM;144;SBSP;SBCF;19/02/2025 10:25;
TAM;144;SBCF;SBSP;19/02/2025 12:25;
TAM;180;SBSP;SBCF;19/02/2025 06:05;
TAM;180;SBCF;SBSP;19/02/2025 08:00;
TAM;180;SBSP;SBCT;19/02/2025 06:15;Antecipado
TAM;180;SBCT;SBSP;19/02/2025 05:35;Antecipado
TAM;144;SBSP;SBCT;19/02/2025 07:00;Antecipado
TAM;180;SBCT;SBSP;19/02/2025 07:55;Pontual
TAM;180;SBSP;SBCT;19/02/2025 09:30;Pontual
TAM;144;SBCT;SBSP;19/02/2025 08:40;Antecipado
TAM;180;SBSP;SBCT;19/02/2025 12:00;Antecipado
TAM;180;SBCT;SBSP;19/02/2025 11:15;Atraso 30-60
TAM;180;SBSP;SBCT;19/02/2025 18:50;Antecipado
TAM;180;SBCT;SBSP;19/02/2025 13:40;Antecipado
TAM;180;SBSP;SBCT;19/02/2025 12:50;Antecipado
TAM;180;SBSP;SBCT;19/02/2025 15:15;Antecipado
TAM;180;SBCT;SBSP;19/02/2025 20:30;Antecipado
TAM;144;SBSP;SBCT;19/02/2025 17:10;Antecipado
TAM;180;SBCT;SBSP;19/02/2025 17:00;Antecipado
TAM;180;SBSP;SBCT;19/02/2025 20:55;Antecipado
TAM;180;SBPS;SBGR;19/02/2025 10:30;Antecipado
TAM;144;SBSP;SBFL;19/02/2025 20:45;Antecipado
TAM;180;SBSP;SBFL;19/02/2025 14:10;Antecipado
TAM;180;SBFL;SBSP;19/02/2025 07:45;Antecipado
TAM;180;SBSP;SBFL;19/02/2025 08:30;Antecipado
TAM;180;SBFL;SBSP;19/02/2025 16:55;Antecipado
TAM;180;SBFL;SBSP;19/02/2025 12:10;Antecipado
TAM;180;SBSP;SBFL;19/02/2025 22:15;Antecipado
TAM;180;SBSP;SBFL;19/02/2025 06:50;
TAM;180;SBSP;SBFL;19/02/2025 19:00;Pontual
TAM;180;SBFL;SBSP;19/02/2025 06:35;Antecipado
TAM;180;SBFL;SBSP;19/02/2025 08:45;
TAM;180;SBFL;SBSP;19/02/2025 19:15;Pontual
TAM;180;SBGO;SBSP;19/02/2025 05:05;Antecipado
TAM;180;SBSP;SBUL;19/02/2025 15:15;Pontual
TAM;180;SBGO;SBSP;19/02/2025 10:20;Pontual
TAM;180;SBSP;SBGO;19/02/2025 21:55;Antecipado
TAM;180;SBUL;SBSP;19/02/2025 17:20;Antecipado
TAM;180;SBSP;SBGO;19/02/2025 13:15;Pontual
TAM;180;SBGO;SBSP;19/02/2025 15:40;Antecipado
TAM;180;SBSP;SBGO;19/02/2025 15:40;Pontual
TAM;180;SBSP;SBBR;19/02/2025 13:00;Antecipado
TAM;180;SBFI;SBSP;19/02/2025 17:10;Pontual
TAM;180;SBBR;SBCT;19/02/2025 09:20;Pontual
TAM;180;SBCT;SBBR;19/02/2025 12:05;Antecipado
TAM;180;SBGR;SBJA;19/02/2025 07:30;Antecipado
TAM;180;SBJA;SBGR;19/02/2025 09:50;Antecipado
TAM;180;SBSP;SBMO;19/02/2025 14:00;Pontual
TAM;224;SBGR;SBCG;19/02/2025 23:45;Atraso 30-60
TAM;180;SBLO;SBSP;19/02/2025 13:30;Pontual
TAM;144;SBSP;SBRJ;19/02/2025 10:50;Pontual
TAM;180;SBSP;SBLO;19/02/2025 17:40;Antecipado
TAM;180;SBLO;SBSP;19/02/2025 19:35;Pontual
TAM;224;SBGR;SBCG;19/02/2025 15:30;Atraso 30-60
TAM;180;SBCG;SBGR;19/02/2025 11:00;Antecipado
TAM;180;SBSP;SBNF;19/02/2025 21:45;Antecipado
TAM;180;SBNF;SBSP;19/02/2025 05:50;Antecipado
TAM;180;SBSP;SBNF;19/02/2025 12:00;Atraso 30-60
TAM;180;SBNF;SBSP;19/02/2025 13:50;Atraso 30-60
TAM;180;SBSP;SBNF;19/02/2025 18:30;Pontual
TAM;180;SBNF;SBSP;19/02/2025 20:15;Pontual
TAM;180;SBSP;SBNF;19/02/2025 15:00;Antecipado
TAM;180;SBNF;SBSP;19/02/2025 16:50;Atraso 30-60
TAM;180;SBSP;SBNF;19/02/2025 09:55;
TAM;180;SBNF;SBSP;19/02/2025 11:45;
TAM;180;SBSP;SBPA;19/02/2025 06:20;Antecipado
TAM;180;SBSP;SBPA;19/02/2025 07:30;Antecipado
TAM;180;SBPA;SBSP;19/02/2025 05:25;Antecipado
TAM;180;SBSP;SBPA;19/02/2025 08:35;Antecipado
TAM;180;SBPA;SBSP;19/02/2025 07:20;Antecipado
TAM;180;SBPA;SBSP;19/02/2025 09:10;Antecipado
TAM;180;SBSP;SBPA;19/02/2025 12:35;Antecipado
TAM;180;SBPA;SBSP;19/02/2025 09:55;Antecipado
TAM;180;SBSP;SBPA;19/02/2025 15:30;Antecipado
TAM;180;SBPA;SBSP;19/02/2025 16:40;Antecipado
TAM;144;SBSP;SBPA;19/02/2025 14:25;Antecipado
TAM;180;SBPA;SBSP;19/02/2025 12:25;Antecipado
TAM;180;SBSP;SBPA;19/02/2025 18:05;Antecipado
TAM;180;SBPA;SBSP;19/02/2025 15:00;Antecipado
TAM;180;SBSP;SBPA;19/02/2025 19:35;Atraso 30-60
TAM;180;SBPA;SBSP;19/02/2025 18:00;Pontual
TAM;180;SBSP;SBPA;19/02/2025 21:05;Pontual
TAM;144;SBPA;SBSP;19/02/2025 17:30;Antecipado
TAM;180;SBSP;SBRF;19/02/2025 07:55;Antecipado
TAM;180;SBRF;SBSP;19/02/2025 16:05;Antecipado
TAM;144;SBRJ;SBSP;19/02/2025 06:40;Antecipado
TAM;180;SBSP;SBMG;19/02/2025 18:05;Antecipado
TAM;180;SBMG;SBSP;19/02/2025 20:05;Antecipado
TAM;180;SBSP;SBCG;19/02/2025 08:25;Antecipado
TAM;180;SBCG;SBSP;19/02/2025 11:00;Antecipado
TAM;180;SBGR;SBSV;19/02/2025 23:45;Atraso 30-60
TAM;180;SBSV;SBGR;19/02/2025 04:00;Antecipado
TAM;144;SBSP;SBFZ;19/02/2025 08:50;Antecipado
TAM;180;SBFZ;SBSP;19/02/2025 14:45;Antecipado
TAM;144;SBSP;SBFZ;19/02/2025 22:20;Antecipado
TAM;144;SBSP;SBPS;19/02/2025 08:10;Pontual
TAM;180;SBCT;SBSP;19/02/2025 14:30;Antecipado
TAM;180;SBGR;SBTE;19/02/2025 12:40;Atraso 30-60
TAM;180;SBTE;SBGR;19/02/2025 16:30;Atraso 30-60
TAM;144;SBGR;SBTE;19/02/2025 22:30;Atraso 30-60
TAM;144;SBTE;SBGR;19/02/2025 02:30;
TAM;224;SBGR;SBMO;19/02/2025 23:10;Pontual
TAM;180;SBMO;SBGR;19/02/2025 03:00;Atraso 120-240
TAM;224;SBGR;SBFI;19/02/2025 07:45;Antecipado
TAM;224;SBFI;SBGR;19/02/2025 10:15;Antecipado
TAM;224;SBGR;SBFI;19/02/2025 12:25;Atraso 30-60
TAM;224;SBGR;SBFI;19/02/2025 17:05;Atraso 60-120
TAM;224;SBFI;SBGR;19/02/2025 19:35;Atraso 60-120
TAM;224;SBGR;SBFI;19/02/2025 22:35;Atraso 30-60
TAM;180;SBGR;SBUL;19/02/2025 07:55;Pontual
TAM;180;SBUL;SBGR;19/02/2025 09:55;Pontual
TAM;144;SBGR;SBUL;19/02/2025 18:10;Pontual
TAM;144;SBUL;SBGR;19/02/2025 20:15;Pontual
TAM;224;SBSL;SBGR;19/02/2025 11:30;Antecipado
TAM;224;SBGR;SBMG;19/02/2025 07:45;Pontual
TAM;224;SBMG;SBGR;19/02/2025 09:55;Antecipado
TAM;224;SBGR;SBMG;19/02/2025 17:20;Pontual
TAM;224;SBMG;SBGR;19/02/2025 20:20;Antecipado
TAM;224;SBGR;SBPA;19/02/2025 15:00;
TAM;220;SBGR;SBGR;;
TAM;224;SBPA;SBGR;19/02/2025 17:30;
TAM;224;SBAR;SBGR;19/02/2025 03:15;Pontual
TAM;180;SBAR;SBGR;19/02/2025 10:55;Antecipado
TAM;224;SBGR;SBAR;19/02/2025 23:15;Pontual
TAM;180;SBBE;SBGR;19/02/2025 02:45;Antecipado
TAM;224;SBGR;SBBE;19/02/2025 08:10;Pontual
TAM;180;SBBE;SBGR;19/02/2025 05:10;
TAM;224;SBGR;SBBE;19/02/2025 12:40;Pontual
TAM;224;SBBE;SBGR;19/02/2025 12:30;Pontual
TAM;224;SBGR;SBBE;19/02/2025 17:55;Pontual
TAM;224;SBBE;SBGR;19/02/2025 17:15;Pontual
TAM;224;SBGR;SBBE;19/02/2025 22:25;Pontual
TAM;224;SBGR;SBPA;19/02/2025 20:20;Pontual
TAM;224;SBPA;SBGR;19/02/2025 22:50;Pontual
TAM;180;SBGR;SBPS;19/02/2025 07:55;Antecipado
TAM;180;SBGR;SBPS;19/02/2025 12:15;Antecipado
TAM;180;SBGR;SBPS;19/02/2025 15:15;Atraso 30-60
TAM;224;SBGR;SBPS;19/02/2025 23:45;Pontual
TAM;224;SBGR;SBBR;19/02/2025 07:10;Pontual
TAM;180;SBGR;SBIL;19/02/2025 07:20;Atraso 30-60
TAM;180;SBIL;SBGR;19/02/2025 10:05;Pontual
TAM;224;SBBR;SBGR;19/02/2025 18:40;Pontual
TAM;224;SBGR;SBBR;19/02/2025 16:10;Pontual
TAM;224;SBBR;SBGR;19/02/2025 20:45;Pontual
TAM;180;SBGR;SBBR;19/02/2025 22:25;Pontual
TAM;224;SBBR;SBGR;19/02/2025 09:45;Pontual
TAM;224;SBGR;SBBR;19/02/2025 09:50;Pontual
TAM;224;SBBR;SBGR;19/02/2025 12:35;Antecipado
TAM;180;SBGR;SBBR;19/02/2025 12:20;Antecipado
TAM;180;SBBR;SBRB;19/02/2025 22:20;Antecipado
TAM;224;SBGR;SBCY;19/02/2025 16:05;Atraso 30-60
TAM;224;SBCY;SBGR;19/02/2025 04:00;
TAM;224;SBGR;SBCY;19/02/2025 14:40;Atraso 30-60
TAM;144;SBGR;SBCY;19/02/2025 23:50;Pontual
TAM;180;SBGR;SBCH;19/02/2025 17:25;Pontual
TAM;180;SBCH;SBGR;19/02/2025 20:10;Antecipado
TAM;180;SBGR;SBCH;19/02/2025 07:30;Atraso 30-60
TAM;180;SBCH;SBGR;19/02/2025 09:45;Atraso 30-60
TAM;180;SBGR;SBCT;19/02/2025 09:25;Pontual
TAM;224;SBCT;SBGR;19/02/2025 07:10;
TAM;224;SBGR;SBCT;19/02/2025 08:15;Pontual
TAM;224;SBCT;SBGR;19/02/2025 10:05;Pontual
TAM;180;SBGR;SBCT;19/02/2025 12:50;Antecipado
TAM;180;SBCT;SBGR;19/02/2025 14:55;Antecipado
TAM;224;SBGR;SBCT;19/02/2025 15:15;Atraso 120-240
TAM;180;SBCT;SBGR;19/02/2025 11:15;Pontual
TAM;180;SBGL;SBFI;19/02/2025 15:15;Antecipado
TAM;180;SBCT;SBGR;19/02/2025 05:15;Antecipado
TAM;224;SBGR;SBSL;19/02/2025 22:40;Pontual
TAM;224;SBGR;SBEG;19/02/2025 12:25;Pontual
TAM;224;SBEG;SBGR;19/02/2025 17:00;Pontual
TAM;224;SBGR;SBFL;19/02/2025 07:55;Antecipado
TAM;224;SBFL;SBGR;19/02/2025 10:00;Atraso 120-240
TAM;224;SBGR;SBFL;19/02/2025 13:15;Atraso 30-60
TAM;224;SBFL;SBGR;19/02/2025 15:20;Pontual
TAM;180;SBFL;SBGR;19/02/2025 20:55;Pontual
TAM;180;SBGR;SBFL;19/02/2025 22:40;Pontual
TAM;180;SBCF;SBGR;19/02/2025 11:40;Antecipado
TAM;180;SBGR;SBJU;19/02/2025 01:30;Antecipado
TAM;180;SBGR;SBFZ;19/02/2025 07:20;Pontual
TAM;180;SBFZ;SBGR;19/02/2025 11:25;Antecipado
TAM;224;SBGR;SBFZ;19/02/2025 09:45;Antecipado
TAM;224;SBFZ;SBGR;19/02/2025 16:45;
TAM;224;SBGR;SBFZ;19/02/2025 12:35;
TAM;144;SBGR;SBCX;19/02/2025 15:45;Atraso 30-60
TAM;144;SBCX;SBGR;19/02/2025 18:00;Atraso 30-60
TAM;224;SBGR;SBFZ;19/02/2025 22:20;Antecipado
TAM;224;SBRF;SBBR;19/02/2025 04:50;Pontual
TAM;180;SBBR;SBRF;19/02/2025 14:00;Antecipado
TAM;224;SBFZ;SBGR;19/02/2025 07:25;Antecipado
TAM;180;SBGR;SBVT;19/02/2025 15:45;Atraso 30-60
TAM;224;SBGR;SBVT;19/02/2025 07:40;
TAM;224;SBVT;SBGR;19/02/2025 09:55;Antecipado
TAM;224;SBGR;SBVT;19/02/2025 12:20;Antecipado
TAM;224;SBVT;SBGR;19/02/2025 14:35;Antecipado
TAM;180;SBGR;SBVT;19/02/2025 17:25;Pontual
TAM;180;SBVT;SBGR;19/02/2025 19:40;Pontual
TAM;224;SBGR;SBVT;19/02/2025 23:15;Atraso 30-60
TAM;224;SBGL;SBGR;19/02/2025 05:00;Antecipado
TAM;224;SBGR;SBGL;19/02/2025 06:10;Pontual
TAM;180;SBGL;SBGR;19/02/2025 06:10;Antecipado
TAM;224;SBGR;SBGL;19/02/2025 08:35;Pontual
TAM;180;SBPS;SBGR;19/02/2025 14:50;Antecipado
TAM;180;SBGR;SBCF;19/02/2025 09:40;Antecipado
TAM;224;SBPS;SBGR;19/02/2025 03:40;Antecipado
TAM;180;SBGL;SBGR;19/02/2025 18:25;Atraso 60-120
TAM;224;SBSV;SBGR;19/02/2025 11:50;Pontual
TAM;224;SBGR;SBGL;19/02/2025 22:40;Atraso 30-60
TAM;224;SBSV;SBGR;19/02/2025 12:50;Antecipado
TAM;224;SBGR;SBFL;19/02/2025 09:45;Antecipado
TAM;180;SBSV;SBGR;19/02/2025 06:05;Antecipado
TAM;144;SBSI;SBGR;19/02/2025 11:00;Antecipado
TAM;224;SBGR;SBSV;19/02/2025 17:40;
TAM;224;SBSV;SBGR;19/02/2025 20:55;
TAM;180;SBGR;SBGL;19/02/2025 13:35;Pontual
TAM;224;SBGL;SBGR;19/02/2025 10:20;Pontual
TAM;180;SBGR;SBGL;19/02/2025 20:10;Antecipado
TAM;224;SBGL;SBGR;19/02/2025 07:55;Pontual
TAM;180;SBGR;SBGO;19/02/2025 08:50;Atraso 60-120
TAM;174;SBGR;SBGR;;
TAM;180;SBGO;SBGR;19/02/2025 11:15;Atraso 30-60
TAM;180;SBGR;SBRF;19/02/2025 07:25;Pontual
TAM;224;SBRF;SBGR;19/02/2025 02:50;
TAM;224;SBGR;SBRF;19/02/2025 15:30;Atraso 120-240
TAM;224;SBRF;SBGR;19/02/2025 13:35;Pontual
TAM;224;SBGR;SBRF;19/02/2025 18:40;Antecipado
TAM;180;SBRF;SBGR;19/02/2025 03:50;Antecipado
TAM;224;SBGR;SBRF;19/02/2025 09:45;Pontual
TAM;224;SBGR;SBRF;19/02/2025 23:00;Antecipado
TAM;180;SBRF;SBGR;19/02/2025 11:15;Pontual
TAM;180;SBSP;SBFI;19/02/2025 07:05;Antecipado
TAM;180;SBFI;SBSP;19/02/2025 09:35;Antecipado
TAM;180;SBJP;SBGR;19/02/2025 02:55;Pontual
TAM;144;SBGR;SBPL;19/02/2025 07:10;Pontual
TAM;144;SBPL;SBGR;19/02/2025 10:25;Pontual
TAM;180;SBPL;SBGR;19/02/2025 19:30;Pontual
TAM;224;SBBR;SBRF;19/02/2025 22:30;Antecipado
TAM;224;SBCY;SBGR;19/02/2025 11:45;Atraso 30-60
TAM;180;SBGR;SBPJ;19/02/2025 23:20;Pontual
TAM;180;SBPJ;SBGR;19/02/2025 03:10;Pontual
TAM;224;SBFI;SBGR;19/02/2025 04:45;Pontual
TAM;144;SBGR;SBMK;19/02/2025 08:05;Pontual
TAM;144;SBMK;SBGR;19/02/2025 10:20;Antecipado
TAM;180;SBCA;SBGR;19/02/2025 17:25;Pontual
TAM;180;SBGR;SBCA;19/02/2025 15:10;Pontual
TAM;180;SBBR;SBRF;19/02/2025 08:25;Antecipado
TAM;180;SBRF;SBBR;19/02/2025 11:50;Pontual
TAM;180;SBGR;SBNF;19/02/2025 08:25;Pontual
TAM;180;SBNF;SBGR;19/02/2025 05:30;Antecipado
TAM;180;SBGR;SBNF;19/02/2025 17:45;Atraso 30-60
TAM;224;SBBR;SBCY;19/02/2025 09:05;Pontual
TAM;180;SBNF;SBGR;19/02/2025 19:45;Atraso 30-60
TAM;180;SBGR;SBNF;19/02/2025 22:15;Pontual
TAM;224;SBCY;SBBR;19/02/2025 17:55;Pontual
TAM;180;SBPA;SBGR;19/02/2025 05:30;
TAM;224;SBGR;SBPA;19/02/2025 07:40;Atraso 30-60
TAM;224;SBPA;SBGR;19/02/2025 10:05;Atraso 30-60
TAM;180;SBGR;SBPA;19/02/2025 22:20;Atraso 60-120
TAM;224;SBPA;SBGR;19/02/2025 12:30;Pontual
TAM;180;SBGR;SBPA;19/02/2025 13:40;Pontual
TAM;180;SBPA;SBGR;19/02/2025 11:10;Antecipado
TAM;180;SBGR;SBVC;19/02/2025 16:40;Pontual
TAM;180;SBVC;SBGR;19/02/2025 19:40;Antecipado
TAM;224;SBGR;SBPA;19/02/2025 17:10;Pontual
TAM;180;SBRF;SBBR;19/02/2025 17:20;Antecipado
TAM;224;SBGR;SBPA;19/02/2025 23:45;Pontual
TAM;180;SBGL;SBGR;19/02/2025 15:15;Atraso 30-60
TAM;144;SBPS;SBSP;19/02/2025 11:35;Antecipado
TAM;180;SBBR;SBPA;19/02/2025 08:40;Antecipado
TAM;224;SBPA;SBBR;19/02/2025 05:30;Antecipado
TAM;180;SBIZ;SBGR;19/02/2025 03:25;
TAM;224;SBBR;SBPA;19/02/2025 20:50;Antecipado
TAM;180;SBPA;SBBR;19/02/2025 17:10;Pontual
TAM;180;SBGR;SBSG;19/02/2025 08:45;Pontual
TAM;180;SBSG;SBGR;19/02/2025 12:50;Pontual
TAM;180;SBGR;SBSG;19/02/2025 12:45;Pontual
TAM;180;SBSG;SBGR;19/02/2025 16:50;Antecipado
TAM;224;SBSG;SBGR;19/02/2025 05:00;Antecipado
TAM;224;SBGR;SBSG;19/02/2025 23:00;Pontual
TAM;224;SBSG;SBGR;19/02/2025 02:40;Antecipado
TAM;224;SBGR;SBMO;19/02/2025 14:45;
TAM;224;SBMO;SBGR;19/02/2025 11:10;Antecipado
TAM;224;SBGR;SBMO;19/02/2025 20:50;Antecipado
TAM;180;SBSP;SBJP;19/02/2025 13:25;Pontual
TAM;180;SBJP;SBSP;19/02/2025 17:30;Antecipado
TAM;180;SBFZ;SBGR;19/02/2025 04:15;
TAM;180;SBSP;SBGO;19/02/2025 06:35;
TAM;180;SBGO;SBSP;19/02/2025 08:50;
TAM;180;SBLO;SBGR;19/02/2025 10:05;Pontual
TAM;180;SBGR;SBLO;19/02/2025 17:25;Pontual
TAM;180;SBLO;SBGR;19/02/2025 19:25;Atraso 30-60
TAM;180;SBJP;SBGR;19/02/2025 17:50;Atraso 30-60
TAM;180;SBGR;SBIZ;19/02/2025 23:50;Pontual
TAM;180;SBGR;SBJE;19/02/2025 12:20;Pontual
TAM;180;SBJE;SBGR;19/02/2025 16:25;Antecipado
TAM;180;SBSP;SBGO;19/02/2025 10:15;Antecipado
TAM;180;SBGO;SBSP;19/02/2025 12:40;Antecipado
TAM;180;SBSP;SBSR;19/02/2025 09:50;Pontual
TAM;180;SBSR;SBSP;19/02/2025 12:00;Antecipado
TAM;180;SBCT;SBPA;19/02/2025 15:15;Antecipado
TAM;180;SBPA;SBCT;19/02/2025 13:30;Pontual
TAM;180;SBPA;SBGR;19/02/2025 06:45;Antecipado
TAM;180;SBCT;SBFI;19/02/2025 15:20;Antecipado
TAM;180;SBFI;SBCT;19/02/2025 13:35;Pontual
TAM;180;SBSV;SBFZ;19/02/2025 11:45;Antecipado
TAM;180;SBFZ;SBSV;19/02/2025 14:40;Antecipado
TAM;180;SBGR;SBCT;19/02/2025 20:55;Pontual
TAM;224;SBCT;SBGR;19/02/2025 17:05;Atraso 120-240
TAM;180;SBRF;SBFZ;19/02/2025 12:05;Antecipado
TAM;180;SBFZ;SBRF;19/02/2025 14:10;Antecipado
TAM;180;SBTE;SBFZ;19/02/2025 12:00;Antecipado
TAM;144;SBFZ;SBTE;19/02/2025 14:15;Antecipado
TAM;180;SBBR;SBJP;19/02/2025 21:00;Antecipado
TAM;224;SBSG;SBBR;19/02/2025 15:55;Antecipado
TAM;144;SBBR;SBMA;19/02/2025 01:00;Antecipado
TAM;144;SBMA;SBBR;19/02/2025 05:00;Antecipado
TAM;224;SBBR;SBJP;19/02/2025 09:00;Pontual
TAM;224;SBJP;SBBR;19/02/2025 12:25;Antecipado
TAM;224;SBGR;SBFZ;19/02/2025 15:15;Atraso 30-60
TAM;224;SBFZ;SBGR;19/02/2025 19:25;Atraso 30-60
TAM;224;SBSL;SBFZ;19/02/2025 11:55;Pontual
TAM;224;SBFZ;SBSL;19/02/2025 14:35;Antecipado
TAM;224;SBFL;SBGR;19/02/2025 07:05;Pontual
TAM;180;SBBR;SBIZ;19/02/2025 15:15;Pontual
TAM;180;SBIZ;SBBR;19/02/2025 17:50;Pontual
TAM;180;SBGR;SBPF;19/02/2025 17:40;Pontual
TAM;180;SBPF;SBGR;19/02/2025 20:00;Pontual
TAM;180;SBGL;SBFZ;19/02/2025 10:20;Pontual
TAM;180;SBFZ;SBGL;19/02/2025 14:30;Antecipado
TAM;224;SBFZ;SBSG;19/02/2025 14:10;Antecipado
TAM;224;SBSG;SBFZ;19/02/2025 11:55;Pontual
TAM;180;SBBE;SBFZ;19/02/2025 11:45;Pontual
TAM;180;SBFZ;SBBE;19/02/2025 14:20;Pontual
TAM;224;SBFZ;SBEG;19/02/2025 14:20;Atraso 30-60
TAM;144;SBGR;SBUL;19/02/2025 14:00;Pontual
TAM;144;SBUL;SBGR;19/02/2025 15:55;Pontual
TAM;224;SBBR;SBGR;19/02/2025 14:55;Antecipado
TAM;224;SBGR;SBBR;19/02/2025 17:40;Atraso 60-120
TAM;180;SBGR;SBJE;19/02/2025 08:20;Pontual
TAM;180;SBJE;SBGR;19/02/2025 12:20;Atraso 30-60
TAM;144;SBSP;SBRJ;19/02/2025 13:15;Antecipado
TAM;180;SBMO;SBGR;19/02/2025 12:35;Pontual
TAM;224;SBGR;SBCG;19/02/2025 07:25;Antecipado
TAM;224;SBCG;SBGR;19/02/2025 09:55;Antecipado
TAM;144;SBBR;SBRJ;19/02/2025 09:30;Antecipado
